"number;""player"";""team"";""apps"";""min"";""goals"";""a"";""xG"";""xA"";""xG90"";""xA90"";""xG90xA90"";""NPxG90xA90"";""xGChain90"";""xGBuildup90""",
"1;""Mason Greenwood"";""Marseille"";34;2851;22;5;19.28;6.83;0.61;0.22;0.82;0.61;0.83;0.34",
"2;""Ousmane Dembélé"";""Paris Saint Germain"";29;1747;21;7;18.54;8.8;0.95;0.45;1.41;1.37;1.65;0.5",
"3;""Arnaud Kalimuendo Muinga"";""Rennes"";33;2630;17;3;17.98;2.88;0.62;0.1;0.71;0.51;0.61;0.15",
"4;""Jonathan Christian David"";""Lille"";32;2535;16;5;19.45;4.7;0.69;0.17;0.86;0.67;0.8;0.21",
"5;""Alexandre Lacazette"";""Lyon"";30;2092;15;2;18.01;3.78;0.77;0.16;0.94;0.74;0.89;0.25",
"6;""Bradley Barcola"";""Paris Saint Germain"";34;2223;14;10;15.34;9.93;0.62;0.4;1.02;1.02;1.41;0.58",
"7;""Emanuel Emegha"";""Strasbourg"";27;2331;14;3;17.62;2;0.68;0.08;0.76;0.76;0.81;0.12",
"8;""Amine Gouiri"";""Marseille","Rennes"";33;2122;13;5;10.69;4.56;0.45;0.19;0.65;0.65;0.74;0.17"
"9;""Ludovic Ajorque"";""Brest"";31;2533;13;2;12.59;3.07;0.45;0.11;0.56;0.53;0.46;0.11",
"10;""Mika Biereth"";""Monaco"";16;1255;13;2;12.21;4.79;0.88;0.34;1.22;1.11;1.28;0.24",
"11;""Evann Guessand"";""Nice"";33;2609;12;8;9.79;6.22;0.34;0.21;0.55;0.55;0.68;0.19",
"12;""Lucas Stassin"";""Saint-Etienne"";28;1916;12;4;8.41;3.85;0.39;0.18;0.58;0.58;0.59;0.17",
"13;""Gaetan Laborde"";""Nice"";28;1845;11;4;12.52;5.1;0.61;0.25;0.86;0.71;0.73;0.2",
"14;""Georges Mikautadze"";""Lyon"";34;1397;11;6;11.46;5.32;0.74;0.34;1.08;0.89;1.07;0.31",
"15;""Keito Nakamura"";""Reims"";32;2702;11;2;9.23;3.23;0.31;0.11;0.41;0.41;0.55;0.17",
"16;""Gaetan Perrin"";""Auxerre"";34;2750;10;11;6.18;8.52;0.2;0.28;0.48;0.48;0.46;0.19",
"17;""Abdoulaye Touré"";""Le Havre"";28;2347;10;1;9.38;0.58;0.36;0.02;0.38;0.12;0.3;0.26",
"18;""Hamed Junior Traore"";""Auxerre"";26;2154;10;2;7.65;2.91;0.32;0.12;0.44;0.44;0.58;0.2",
"19;""Gonçalo Ramos"";""Paris Saint Germain"";22;1047;10;3;16.27;3.34;1.4;0.29;1.69;1.49;1.58;0.34",
"20;""Andrey Santos"";""Strasbourg"";32;2861;10;3;6.47;3.32;0.2;0.1;0.31;0.31;0.53;0.36",
"21;""Adrien Rabiot"";""Marseille"";29;2476;9;5;7.29;3.95;0.26;0.14;0.41;0.41;0.72;0.39",
"22;""Zuriko Davitashvili"";""Saint-Etienne"";33;2815;9;8;8.03;5.67;0.26;0.18;0.44;0.39;0.4;0.11",
"23;""Matthis Abline"";""Nantes"";34;2823;9;2;9.47;4.2;0.3;0.13;0.44;0.41;0.51;0.15",
"24;""Esteban Lepaul"";""Angers"";28;1638;9;0;7.33;1.15;0.4;0.06;0.47;0.47;0.45;0.05",
"25;""Moses Simon"";""Nantes"";32;2661;8;10;6.9;8.73;0.23;0.3;0.53;0.43;0.52;0.18",
"26;""Mathis Cherki"";""Lyon"";30;2050;8;11;5.32;11.83;0.23;0.52;0.75;0.75;0.91;0.48",
"27;""Neil El Aynaoui"";""Lens"";24;1596;8;1;4.72;2.06;0.27;0.12;0.38;0.25;0.44;0.32",
"28;""Corentin Tolisso"";""Lyon"";32;2343;7;4;5.67;4.01;0.22;0.15;0.37;0.37;0.92;0.64",
"29;""Luis Henrique"";""Marseille"";33;2646;7;7;5.41;5.42;0.18;0.18;0.37;0.37;0.68;0.39",
"30;""Zakaria Aboukhlal"";""Toulouse"";26;1935;7;2;11.97;1.69;0.56;0.08;0.64;0.56;0.6;0.1",
"31;""Joshua King"";""Toulouse"";28;1685;6;3;7.75;1.73;0.41;0.09;0.51;0.51;0.5;0.11",
"32;""Ludovic Blas"";""Rennes"";29;2332;6;8;5.58;5.64;0.22;0.22;0.43;0.43;0.55;0.24",
"33;""Romain Del Castillo"";""Brest"";26;1246;6;4;4.31;4.43;0.31;0.32;0.63;0.41;0.4;0.2",
"34;""Breel Embolo"";""Monaco"";29;1853;6;4;12.38;5.88;0.6;0.29;0.89;0.89;1.04;0.26",
"35;""Denis Zakaria"";""Monaco"";26;2156;6;4;4.44;1.59;0.19;0.07;0.25;0.19;0.71;0.6",
"36;""Sofiane Diop"";""Nice"";28;1018;6;4;5.55;3.11;0.49;0.28;0.77;0.77;1.06;0.45",
"37;""Lee Kang-In"";""Paris Saint Germain"";30;1670;6;6;4.31;6.81;0.23;0.37;0.6;0.6;1.06;0.68",
"38;""Takumi Minamino"";""Monaco"";31;2269;6;3;9.76;6.75;0.39;0.27;0.65;0.65;0.91;0.29",
"39;""Dilane Bakwa"";""Strasbourg"";30;2544;6;8;4.85;7.73;0.17;0.27;0.45;0.45;0.6;0.31",
"40;""M&#039;Bala Nzola"";""Lens"";21;1470;6;1;9.92;1.22;0.61;0.07;0.68;0.68;0.72;0.11",
"41;""Désiré Doué"";""Paris Saint Germain"";31;1725;6;6;6.11;10;0.32;0.52;0.84;0.84;1.22;0.57",
"42;""Ben Seghir"";""Monaco"";33;1759;6;3;6.46;4.82;0.33;0.25;0.58;0.5;0.86;0.43",
"43;""Jubal"";""Auxerre"";30;2647;6;0;5.4;0.92;0.18;0.03;0.21;0.11;0.16;0.16",
"44;""Himad Abdelli"";""Angers"";32;2866;6;1;6.73;3.91;0.21;0.12;0.33;0.24;0.33;0.17",
"45;""Abdallah Sima"";""Brest"";27;1229;6;2;7.7;1.7;0.56;0.12;0.69;0.69;0.61;0.1",
"46;""Sebastian Nanasi"";""Strasbourg"";31;2166;6;4;6.09;6.05;0.25;0.25;0.5;0.5;0.7;0.4",
"47;""Vincent Sierro"";""Toulouse"";29;2433;5;1;4.26;4.28;0.16;0.16;0.32;0.26;0.39;0.29",
"48;""Irvin Cardona"";""Saint-Etienne"";15;1102;5;3;5.03;2.13;0.41;0.17;0.58;0.52;0.62;0.16",
"49;""Mahdi Camara"";""Brest"";34;2691;5;3;4.84;2.75;0.16;0.09;0.25;0.25;0.33;0.18",
"50;""Yann Gboho"";""Toulouse"";31;2363;5;4;5.4;4.48;0.21;0.17;0.38;0.38;0.59;0.29",
"51;""Vitinha"";""Paris Saint Germain"";29;2020;5;1;3.71;2.8;0.17;0.12;0.29;0.22;1.25;1.18",
"52;""Maghnes Akliouche"";""Monaco"";32;2419;5;10;8.28;8.5;0.31;0.32;0.62;0.6;0.94;0.43",
"53;""Frank Magri"";""Toulouse"";31;1512;5;1;6.17;1.72;0.37;0.1;0.47;0.47;0.57;0.16",
"54;""Lassine Sinayoko"";""Auxerre"";34;2305;5;8;7.13;5.43;0.28;0.21;0.49;0.46;0.57;0.23",
"55;""Mostafa Mohamed"";""Nantes"";30;1216;5;0;6.6;0.46;0.49;0.03;0.52;0.52;0.53;0.1",
"56;""Hákon Haraldsson"";""Lille"";25;1791;5;3;4.37;3.78;0.22;0.19;0.41;0.41;0.6;0.28",
"57;""Issa Soumaré"";""Le Havre"";29;1908;5;4;4.2;2.71;0.2;0.13;0.33;0.33;0.3;0.06",
"58;""Malick Fofana"";""Lyon"";29;1574;5;4;4.39;2.96;0.25;0.17;0.42;0.42;0.66;0.31",
"59;""Ali Abdi"";""Nice"";25;1410;5;2;4.9;2.37;0.31;0.15;0.46;0.46;0.67;0.26",
"60;""André Ayew"";""Le Havre"";27;1452;4;1;4.77;0.18;0.3;0.01;0.31;0.31;0.31;0.08",
"61;""Fabián"";""Paris Saint Germain"";30;1911;4;5;4.62;4.92;0.22;0.23;0.45;0.45;1.29;0.97",
"62;""Thilo Kehrer"";""Monaco"";27;2386;4;0;1.3;0.2;0.05;0.01;0.06;0.06;0.56;0.55",
"63;""Neal Maupay"";""Marseille"";22;1054;4;4;4.69;2.29;0.4;0.2;0.6;0.6;0.65;0.13",
"64;""Achraf Hakimi"";""Paris Saint Germain"";25;2078;4;6;4.16;7.46;0.18;0.32;0.5;0.5;1.15;0.89",
"65;""Arnaud Nordin"";""Montpellier"";16;1187;4;1;4.35;1.2;0.33;0.09;0.42;0.31;0.34;0.08",
"66;""Bafode Diakite"";""Lille"";31;2770;4;1;2.77;0.12;0.09;0;0.09;0.09;0.41;0.41",
"67;""Khvicha Kvaratskhelia"";""Paris Saint Germain"";14;926;4;3;3.97;4.76;0.39;0.46;0.85;0.85;1.33;0.69",
"68;""Marshall Munetsi"";""Reims"";19;1697;4;2;5.79;1.58;0.31;0.08;0.39;0.39;0.44;0.1",
"69;""Przemyslaw Frankowski"";""Lens"";18;1399;4;2;2.46;3.12;0.16;0.2;0.36;0.26;0.44;0.28",
"70;""Folarin Balogun"";""Monaco"";13;622;4;0;5.16;1.13;0.75;0.16;0.91;0.91;0.93;0.21",
"71;""Habib Diarra"";""Strasbourg"";30;2366;4;5;3.59;5.71;0.14;0.22;0.35;0.3;0.46;0.26",
"72;""Felix Lemarechal"";""Strasbourg"";27;1803;4;3;4.07;2.76;0.2;0.14;0.34;0.34;0.66;0.36",
"73;""Edon Zhegrova"";""Lille"";12;1007;4;1;2.14;2.44;0.19;0.22;0.41;0.41;0.76;0.38",
"74;""Ado Onaiwu"";""Auxerre"";31;894;4;1;4.12;1.24;0.41;0.12;0.54;0.54;0.66;0.27",
"75;""Junya Ito"";""Reims"";33;2721;4;3;6.05;8.4;0.2;0.28;0.48;0.48;0.52;0.16",
"76;""Oumar Diakité"";""Reims"";26;1696;4;1;6.13;1.74;0.33;0.09;0.42;0.38;0.54;0.23",
